samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	22	-10	58	88	68	6	-40	-38	
1	22	-8	60	90	70	6	-40	-40	
2	24	-6	60	92	72	6	-40	-40	
3	24	-4	62	94	74	6	-40	-40	
4	24	-2	62	96	76	6	-40	-40	
5	24	-2	64	98	76	6	-40	-42	
6	24	0	64	100	78	6	-40	-42	
7	24	2	64	102	80	6	-40	-44	
8	26	4	66	104	82	6	-40	-44	
9	26	4	66	106	82	6	-40	-44	
10	26	6	68	108	84	6	-40	-46	
11	28	10	68	108	86	6	-40	-46	
12	28	12	68	110	88	6	-40	-46	
13	30	14	70	110	90	8	-40	-48	
14	32	16	70	112	90	8	-40	-48	
15	32	20	70	112	92	8	-40	-48	
16	34	22	72	114	94	10	-38	-48	
17	34	24	72	114	94	10	-38	-48	
18	36	26	72	114	96	12	-38	-48	
19	36	28	72	114	96	12	-36	-48	
20	36	30	72	114	98	12	-36	-48	
21	38	32	72	114	98	12	-36	-46	
22	38	34	72	114	98	12	-36	-46	
23	38	34	70	114	98	12	-34	-46	
24	38	36	70	112	96	12	-34	-44	
25	38	36	68	112	96	12	-34	-44	
26	38	36	66	110	94	10	-34	-42	
27	38	38	64	108	94	10	-32	-42	
28	38	38	62	106	92	10	-32	-40	
29	38	40	60	104	90	10	-32	-40	
30	38	40	58	102	88	10	-30	-38	
31	38	40	56	100	88	10	-30	-36	
32	38	42	54	98	86	8	-28	-36	
33	38	42	52	94	82	8	-28	-34	
34	38	42	48	90	80	10	-26	-32	
35	38	44	46	88	78	10	-24	-32	
36	38	44	42	84	76	10	-22	-30	
37	38	46	40	80	72	10	-20	-28	
38	38	46	38	76	70	10	-18	-26	
39	38	46	34	72	66	10	-16	-26	
40	38	46	32	68	64	12	-14	-24	
41	38	48	28	64	60	12	-12	-22	
42	38	48	26	60	56	12	-10	-20	
43	38	48	22	54	54	12	-8	-18	
44	38	46	20	50	50	12	-6	-16	
45	38	46	18	46	46	12	-4	-14	
46	38	46	14	42	42	12	-4	-14	
47	36	46	12	38	38	12	-2	-12	
48	36	46	10	34	34	12	0	-10	
49	36	44	8	30	32	12	0	-8	
50	34	44	6	28	28	10	0	-6	
51	34	44	4	24	24	10	2	-6	
52	32	42	2	20	22	10	2	-4	
53	32	42	0	18	18	8	2	-4	
54	30	42	-2	16	14	8	2	-2	
55	28	40	-4	12	12	6	2	-2	
56	28	40	-6	10	8	4	2	-2	
57	26	38	-8	8	6	4	2	-2	
58	26	38	-8	6	2	2	0	-2	
59	24	38	-10	2	0	0	0	-2	
60	24	36	-10	0	-2	-2	0	-2	
61	22	36	-12	0	-4	-2	0	-4	
62	22	34	-12	-2	-8	-4	0	-4	
63	22	34	-14	-4	-8	-4	-2	-4	
64	20	34	-14	-6	-10	-6	-2	-4	
65	20	32	-14	-6	-12	-6	-2	-4	
66	18	32	-14	-8	-14	-8	-2	-4	
67	18	30	-14	-8	-14	-8	-2	-4	
68	16	30	-14	-10	-16	-10	-2	-4	
69	14	28	-14	-10	-16	-10	-2	-4	
70	14	28	-14	-10	-18	-10	-4	-6	
71	12	26	-14	-12	-18	-10	-4	-6	
72	12	26	-14	-12	-18	-12	-4	-6	
73	10	24	-14	-12	-20	-12	-4	-6	
74	10	24	-14	-12	-20	-12	-4	-6	
75	8	22	-14	-14	-20	-12	-6	-6	
76	8	22	-14	-14	-22	-12	-6	-8	
77	8	20	-14	-14	-22	-14	-6	-8	
78	8	20	-14	-14	-22	-14	-6	-8	
79	8	20	-14	-14	-22	-14	-8	-8	
80	8	20	-14	-14	-24	-14	-8	-8	
81	8	20	-14	-14	-24	-14	-8	-10	
82	8	20	-14	-16	-24	-14	-8	-10	
83	8	20	-14	-16	-24	-14	-8	-10	
84	8	20	-14	-16	-24	-16	-10	-10	
85	8	20	-14	-16	-24	-16	-10	-10	
86	8	20	-14	-16	-22	-16	-10	-10	
87	8	20	-14	-16	-22	-16	-10	-10	
88	8	20	-14	-16	-22	-16	-10	-10	
89	8	20	-14	-16	-22	-16	-10	-10	
90	8	20	-12	-16	-20	-16	-10	-10	
91	8	18	-12	-14	-20	-18	-10	-12	
92	8	18	-12	-14	-20	-18	-10	-12	
93	8	18	-10	-14	-20	-18	-10	-12	
94	8	18	-10	-14	-20	-18	-10	-12	
95	8	18	-10	-12	-20	-18	-10	-12	
96	8	16	-10	-12	-20	-18	-10	-12	
97	8	16	-10	-12	-20	-18	-12	-14	
98	8	16	-10	-10	-20	-18	-12	-14	
99	8	16	-10	-10	-20	-18	-12	-14	
100	8	16	-10	-10	-20	-18	-12	-14	
101	8	16	-10	-10	-20	-18	-14	-14	
102	8	18	-10	-8	-20	-18	-14	-14	
103	6	18	-10	-8	-20	-18	-14	-14	
104	6	18	-10	-10	-20	-18	-14	-14	
105	6	18	-12	-10	-20	-18	-14	-14	
106	4	18	-12	-10	-20	-18	-14	-14	
107	4	18	-12	-10	-20	-18	-16	-14	
108	4	16	-12	-10	-20	-18	-16	-14	
109	4	16	-14	-12	-20	-18	-16	-14	
110	2	16	-14	-12	-18	-20	-16	-14	
111	2	16	-14	-12	-18	-20	-16	-14	
112	2	16	-14	-12	-18	-20	-16	-16	
113	2	14	-14	-12	-18	-20	-16	-16	
114	2	14	-14	-12	-18	-22	-16	-16	
115	2	14	-14	-12	-18	-22	-16	-16	
116	2	14	-12	-12	-18	-22	-16	-16	
117	2	14	-12	-10	-18	-22	-16	-16	
