samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-46	-68	75	-7	-61	-65	-97	-86	
1	-29	-34	81	0	-41	-44	-75	-69	
2	-30	-23	82	1	-29	-30	-63	-60	
3	-29	-16	79	0	-23	-22	-58	-55	
4	-36	-14	78	0	-18	-18	-56	-54	
5	-60	-12	87	11	-9	-15	-50	-47	
6	-50	-18	86	10	-10	-21	-56	-54	
7	-37	-16	86	11	-10	-22	-56	-57	
8	-41	-12	92	16	-4	-17	-50	-56	
9	-53	-8	100	21	4	-11	-43	-54	
10	-48	-10	96	15	2	-12	-44	-59	
11	-58	-33	90	7	-7	-19	-52	-69	
12	-55	-22	88	7	-6	-17	-48	-63	
13	-55	-8	85	8	-1	-11	-39	-55	
14	-66	-16	82	7	-1	-14	-42	-57	
15	-82	-27	85	9	0	-17	-43	-58	
16	-57	-8	88	13	7	-17	-41	-56	
17	-35	2	92	16	10	-16	-40	-53	
18	-32	6	98	21	12	-14	-37	-51	
19	-44	3	100	22	13	-11	-38	-52	
20	-46	-7	99	19	8	-13	-45	-59	
21	-57	-14	98	20	7	-12	-48	-60	
22	-52	-7	104	24	14	-8	-43	-54	
23	-41	0	105	25	16	-4	-42	-52	
24	-43	-3	103	20	13	-5	-45	-52	
25	-55	-11	106	23	13	-8	-51	-53	
26	-55	-13	104	22	11	-12	-58	-56	
27	-41	-11	101	18	8	-17	-65	-61	
28	-34	-5	101	19	10	-14	-63	-61	
29	-41	-4	105	22	14	-8	-62	-60	
30	-44	0	108	23	15	-5	-62	-61	
31	-62	-16	109	23	11	-9	-67	-66	
32	-71	-24	107	19	10	-10	-70	-66	
33	-56	-6	110	24	20	2	-64	-56	
34	-33	10	116	30	28	10	-59	-49	
35	-36	6	115	28	30	10	-64	-50	
36	-52	-9	108	18	25	4	-74	-59	
37	-57	-7	106	17	25	3	-76	-58	
38	-43	0	110	23	26	5	-77	-57	
39	-66	1	121	35	38	13	-69	-48	
40	-70	-4	121	34	34	3	-75	-53	
41	-41	-7	108	22	20	-16	-95	-69	
42	-58	-10	108	23	22	-12	-97	-68	
43	-64	-7	114	29	28	-4	-95	-62	
44	-48	6	119	33	38	6	-90	-54	
45	-39	20	124	39	51	18	-83	-47	
46	-49	13	118	36	50	16	-86	-48	
47	-50	0	111	29	43	3	-93	-52	
48	-45	3	116	35	43	-1	-92	-52	
49	-41	2	119	37	38	-6	-95	-54	
50	-48	-8	113	32	32	-14	-105	-61	
51	-71	-16	110	30	38	-12	-106	-62	
52	-70	-1	114	35	47	-5	-100	-55	
53	-58	11	110	32	51	1	-96	-53	
54	-63	7	114	36	51	3	-96	-54	
55	-45	16	114	39	56	6	-95	-54	
56	-44	7	108	37	56	6	-98	-57	
57	-53	-2	110	40	53	1	-98	-58	
58	-48	2	115	43	53	0	-97	-60	
59	-48	8	119	47	56	2	-95	-61	
60	-50	19	121	51	64	9	-90	-60	
61	-58	15	119	51	63	2	-93	-63	
62	-64	14	120	52	65	1	-92	-64	
63	-47	24	115	53	68	5	-90	-64	
64	-51	13	108	47	64	1	-96	-66	
65	-62	10	108	50	68	4	-92	-60	
66	-58	36	126	71	89	22	-71	-41	
67	-32	31	116	65	82	11	-84	-53	
68	-25	24	114	63	81	11	-86	-58	
69	-24	24	119	69	87	13	-83	-57	
70	-26	32	121	72	91	15	-79	-56	
71	-30	44	128	77	99	28	-68	-53	
72	-30	41	122	75	96	28	-69	-56	
73	-44	29	118	73	98	30	-67	-58	
74	-47	40	128	86	113	42	-55	-48	
75	-57	36	134	93	118	43	-52	-44	
76	-51	42	135	96	121	47	-48	-41	
77	-24	60	129	94	127	52	-43	-42	
78	-30	66	134	100	135	58	-37	-39	
79	-33	64	135	102	135	55	-40	-43	
80	-47	52	133	104	134	50	-43	-48	
81	-29	66	142	115	140	54	-38	-44	
82	-12	89	152	127	159	71	-22	-30	
83	-19	92	150	129	168	80	-12	-23	
84	-11	95	149	133	174	89	-8	-21	
85	-23	93	154	140	182	93	-6	-18	
86	-37	83	153	142	183	92	-8	-18	
87	-30	92	161	153	194	98	-3	-11	
88	-17	93	166	162	201	99	-2	-13	
89	-20	93	163	163	204	102	-2	-17	
90	-28	99	160	162	210	114	1	-16	
91	-27	109	160	164	217	122	6	-11	
92	-16	133	166	175	231	138	19	3	
93	-1	149	165	176	236	145	23	11	
94	3	162	164	181	246	155	31	21	
95	8	170	160	181	253	163	38	30	
96	6	173	164	188	261	170	42	36	
97	-8	169	167	195	269	177	47	40	
98	7	174	164	196	275	182	46	40	
99	10	185	161	195	278	185	50	45	
100	12	185	155	191	277	187	48	45	
101	16	187	149	187	275	187	45	44	
102	-3	186	142	182	274	187	46	47	
103	11	198	141	185	274	187	44	52	
104	36	224	150	196	281	195	50	62	
105	38	222	147	195	283	196	47	62	
106	25	218	141	189	284	196	47	64	
107	15	216	139	185	285	199	49	68	
108	26	218	134	180	283	198	50	69	
109	31	226	133	179	283	196	52	74	
110	23	223	132	176	279	192	47	73	
111	22	209	124	168	269	181	37	64	
112	19	209	126	167	268	183	38	67	
113	27	216	123	161	263	182	38	69	
114	42	218	112	150	250	174	30	63	
115	65	236	109	144	246	177	30	68	
116	42	235	109	142	247	180	36	76	
117	13	213	109	139	242	174	33	74	
118	14	194	105	128	225	158	23	67	
119	34	199	96	115	213	145	18	63	
120	48	200	94	106	200	136	11	58	
121	46	191	92	99	187	127	4	52	
122	36	182	89	93	181	118	-1	49	
123	22	171	86	85	169	110	-8	43	
124	29	165	80	75	154	98	-20	34	
125	43	152	77	67	137	85	-33	23	
126	22	141	86	69	135	85	-31	25	
127	21	130	83	64	126	78	-36	21	
128	16	111	77	55	113	65	-47	12	
129	-8	103	80	55	113	67	-46	11	
130	9	102	75	44	105	61	-52	2	
131	3	85	68	32	93	50	-60	-7	
132	-13	67	65	27	82	40	-69	-14	
133	-1	72	67	26	73	33	-73	-16	
134	-15	72	73	29	71	33	-72	-14	
135	-5	64	76	29	61	19	-80	-21	
136	17	61	69	21	47	7	-91	-32	
137	-3	52	70	19	43	5	-89	-33	
138	-12	55	75	23	50	11	-81	-27	
139	-2	55	74	19	51	14	-79	-30	
140	-17	30	63	4	37	2	-89	-44	
141	-19	31	66	7	37	3	-84	-43	
142	-12	38	73	12	41	10	-78	-39	
143	-7	42	75	16	42	14	-72	-34	
144	-3	38	74	16	35	7	-75	-33	
145	-16	24	72	12	27	-2	-80	-40	
146	-9	16	67	6	20	-10	-86	-48	
147	-11	9	70	8	18	-12	-86	-51	
148	-32	2	72	8	20	-11	-82	-49	
149	-22	16	74	8	25	-5	-71	-43	
150	-24	14	72	6	29	0	-64	-41	
151	-24	6	68	3	24	-6	-67	-47	
152	-13	14	72	8	24	-9	-67	-48	
153	-20	8	69	2	17	-13	-69	-52	
154	-22	9	68	0	15	-13	-69	-53	
155	-24	11	68	2	17	-11	-65	-49	
