samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	15	35	-14	197	36	-23	-126	2560	
1	14	32	-16	192	34	-24	-129	2557	
2	7	15	-24	182	27	-33	-139	2540	
3	5	6	-26	180	25	-38	-145	2529	
4	-3	8	-22	183	31	-31	-141	2523	
5	-10	6	-20	185	32	-27	-140	2518	
6	-31	-1	-17	187	34	-22	-138	2518	
7	-39	3	-15	188	38	-18	-134	2523	
8	-28	6	-19	185	35	-18	-139	2527	
9	-16	12	-20	186	35	-15	-136	2529	
10	-6	21	-20	186	38	-9	-131	2534	
11	13	36	-19	187	41	-6	-128	2536	
12	15	33	-22	182	39	-8	-128	2531	
13	2	10	-29	174	31	-16	-135	2514	
14	-1	7	-31	173	31	-17	-133	2505	
15	-3	4	-31	176	32	-16	-130	2504	
16	14	8	-33	175	34	-18	-133	2505	
17	3	-6	-39	172	29	-22	-137	2506	
18	-14	-11	-38	173	33	-17	-136	2519	
19	-1	4	-38	178	38	-12	-132	2535	
20	24	23	-36	178	41	-6	-129	2549	
21	35	41	-31	184	49	3	-120	2564	
22	47	44	-35	182	47	4	-121	2564	
23	33	28	-42	174	42	3	-127	2561	
24	31	22	-45	174	42	3	-127	2557	
25	38	15	-52	169	38	1	-132	2551	
26	19	1	-55	169	37	1	-132	2553	
27	-2	-11	-51	171	39	1	-132	2558	
28	1	-4	-46	175	43	5	-126	2570	
29	24	32	-38	185	56	19	-108	2593	
30	58	70	-31	193	67	30	-92	2609	
31	55	60	-42	181	57	21	-97	2605	
32	52	40	-55	167	43	9	-105	2595	
33	48	36	-52	168	45	9	-102	2598	
34	42	37	-49	171	50	13	-91	2604	
35	70	50	-52	174	53	15	-84	2609	
36	62	40	-54	173	53	13	-82	2612	
37	63	48	-48	177	58	20	-73	2626	
38	62	70	-42	185	67	32	-57	2652	
39	40	61	-51	177	64	31	-54	2662	
40	43	56	-55	170	59	24	-55	2666	
41	45	45	-63	161	51	17	-60	2668	
42	50	39	-69	154	46	12	-61	2674	
43	59	41	-70	151	46	12	-59	2678	
44	72	49	-68	151	49	17	-53	2681	
45	80	58	-64	154	54	22	-48	2690	
46	64	63	-62	158	61	30	-39	2716	
47	57	60	-63	155	60	31	-39	2744	
48	57	57	-66	150	57	29	-38	2784	
49	60	54	-67	145	53	26	-40	2855	
50	47	44	-70	136	49	21	-40	2966	
51	45	53	-69	132	50	26	-34	3060	
52	45	66	-63	135	56	32	-23	3129	
53	38	70	-56	136	60	40	-17	3161	
54	49	86	-48	139	68	49	-9	3170	
55	50	77	-53	133	64	43	-14	3171	
56	50	69	-55	127	58	40	-19	3209	
57	33	62	-52	126	59	43	-15	3295	
58	13	59	-45	125	63	47	-8	3423	
59	21	71	-39	122	64	50	0	3572	
60	36	89	-33	122	67	52	9	3715	
61	19	60	-41	109	56	41	3	3795	
62	8	46	-42	102	52	37	4	3838	
63	5	51	-37	102	57	41	11	3846	
64	8	61	-28	106	62	48	22	3843	
65	5	49	-30	100	56	41	21	3836	
66	-7	35	-33	94	50	36	20	3874	
67	-9	28	-32	91	47	32	20	3952	
68	17	43	-29	91	48	33	27	4067	
69	15	46	-30	82	44	33	34	4193	
70	16	54	-26	81	47	38	45	4308	
71	5	48	-25	78	45	35	51	4370	
72	1	47	-24	77	45	36	59	4384	
73	35	68	-17	79	49	42	69	4351	
74	33	62	-12	77	48	40	73	4286	
75	4	29	-18	67	37	30	67	4218	
76	6	30	-26	61	33	27	70	4201	
77	6	37	-24	62	35	32	80	4228	
78	11	46	-18	65	35	34	89	4293	
79	-1	45	-9	71	40	40	101	4376	
80	-7	41	-9	67	37	36	101	4442	
81	-1	38	-14	63	33	33	88	4475	
82	-6	32	-16	58	31	31	90	4459	
83	-9	34	-13	57	33	34	94	4405	
84	-25	18	-16	51	29	32	87	4330	
85	-28	7	-18	46	23	24	82	4264	
86	-19	6	-19	48	23	23	86	4250	
87	-26	0	-17	46	22	23	93	4279	
88	-36	-10	-17	44	18	19	99	4339	
89	-23	4	-17	44	18	22	110	4425	
90	-22	5	-17	43	17	22	117	4500	
91	-10	14	-20	43	19	25	125	4542	
92	15	27	-20	43	20	26	133	4543	
93	-2	-2	-24	34	12	16	126	4488	
94	-1	-7	-22	31	12	15	118	4427	
95	5	18	-11	43	25	29	100	4408	
96	-2	27	-2	52	36	39	72	4426	
