samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-85	20	35	-75	-45	-155	-160	-145	
1	-85	20	35	-75	-45	-150	-160	-150	
2	-85	20	35	-75	-45	-150	-160	-150	
3	-85	20	35	-75	-45	-150	-160	-150	
4	-85	20	35	-75	-45	-150	-165	-155	
5	-85	20	35	-75	-45	-150	-165	-155	
6	-85	20	30	-80	-45	-150	-165	-160	
7	-85	20	30	-80	-45	-150	-165	-160	
8	-85	20	30	-80	-45	-155	-165	-160	
9	-85	20	25	-80	-45	-155	-165	-160	
10	-85	25	25	-80	-45	-155	-165	-160	
11	-85	25	25	-80	-45	-155	-170	-165	
12	-85	25	25	-80	-45	-155	-170	-165	
13	-85	25	25	-80	-45	-160	-170	-165	
14	-85	25	25	-80	-45	-160	-170	-165	
15	-85	25	25	-75	-45	-160	-170	-165	
16	-85	20	25	-75	-45	-160	-170	-165	
17	-85	20	25	-75	-45	-160	-170	-165	
18	-85	20	25	-75	-45	-160	-170	-165	
19	-85	20	25	-75	-45	-160	-170	-165	
20	-85	25	25	-75	-45	-165	-170	-165	
21	-80	25	25	-70	-45	-165	-170	-165	
22	-80	25	25	-70	-45	-165	-175	-165	
23	-80	25	25	-70	-50	-165	-175	-165	
24	-80	25	20	-70	-50	-165	-175	-165	
25	-85	30	20	-70	-50	-165	-175	-165	
26	-85	30	20	-70	-50	-170	-175	-165	
27	-85	30	20	-70	-50	-170	-175	-170	
28	-90	35	15	-70	-50	-170	-180	-170	
29	-90	35	15	-70	-50	-170	-180	-170	
30	-95	35	15	-70	-50	-170	-180	-170	
31	-95	35	10	-65	-50	-175	-180	-175	
32	-100	35	10	-65	-50	-175	-180	-175	
33	-100	35	10	-65	-50	-175	-180	-175	
34	-95	40	10	-60	-45	-170	-180	-175	
35	-95	40	10	-60	-45	-170	-180	-175	
36	-95	40	10	-60	-40	-170	-180	-175	
37	-90	40	10	-55	-40	-170	-175	-175	
38	-85	40	10	-50	-35	-170	-175	-175	
39	-80	40	15	-50	-35	-170	-175	-170	
40	-75	40	15	-45	-30	-165	-175	-170	
41	-70	40	15	-40	-30	-165	-170	-170	
42	-70	40	20	-40	-25	-165	-170	-170	
43	-65	40	20	-35	-25	-165	-170	-165	
44	-65	40	20	-30	-20	-160	-170	-165	
45	-65	40	20	-25	-15	-160	-165	-165	
46	-65	40	25	-20	-15	-160	-165	-165	
47	-65	40	25	-15	-10	-155	-165	-165	
48	-70	45	25	-10	-5	-155	-160	-165	
49	-70	45	25	0	0	-150	-160	-165	
50	-75	45	25	5	5	-150	-160	-160	
51	-75	50	30	10	10	-145	-155	-160	
52	-80	50	30	20	15	-140	-150	-160	
53	-80	50	30	25	25	-135	-150	-155	
54	-85	50	30	35	30	-130	-145	-155	
55	-85	50	30	45	40	-125	-140	-150	
56	-80	50	35	55	50	-120	-135	-150	
57	-80	50	35	65	60	-110	-135	-145	
58	-75	45	35	75	70	-105	-130	-140	
59	-70	45	35	85	80	-100	-125	-135	
60	-65	40	40	95	90	-90	-120	-135	
61	-55	40	40	110	100	-85	-115	-130	
62	-50	35	40	120	110	-80	-110	-125	
