samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-85	107.5	405	345	442.5	305	165	5	
1	-85	107.5	402.5	357.5	460	320	177.5	10	
2	-87.5	105	402.5	370	475	335	190	17.5	
3	-87.5	105	400	382.5	492.5	350	202.5	25	
4	-87.5	107.5	397.5	395	510	365	215	32.5	
5	-87.5	107.5	395	407.5	527.5	382.5	227.5	40	
6	-85	112.5	392.5	420	545	400	240	45	
7	-82.5	115	392.5	432.5	560	417.5	252.5	52.5	
8	-80	122.5	390	445	577.5	432.5	267.5	60	
9	-75	127.5	387.5	457.5	595	450	280	67.5	
10	-67.5	135	387.5	467.5	610	467.5	292.5	75	
11	-60	142.5	385	480	625	485	305	82.5	
12	-52.5	150	385	490	640	500	320	92.5	
13	-45	155	385	500	655	515	332.5	102.5	
14	-37.5	162.5	382.5	510	667.5	530	345	110	
15	-32.5	165	382.5	517.5	680	545	357.5	120	
16	-25	170	382.5	527.5	692.5	560	372.5	130	
17	-20	172.5	382.5	535	702.5	572.5	385	140	
18	-17.5	175	382.5	540	712.5	585	395	147.5	
19	-15	175	380	547.5	720	597.5	407.5	157.5	
20	-12.5	177.5	380	552.5	727.5	607.5	420	165	
21	-10	180	380	557.5	735	617.5	430	175	
22	-7.5	182.5	377.5	562.5	742.5	627.5	440	182.5	
23	-5	185	377.5	565	747.5	635	450	190	
24	-2.5	187.5	377.5	567.5	752.5	645	460	195	
25	0	190	375	570	755	650	467.5	202.5	
26	2.5	192.5	375	572.5	757.5	657.5	472.5	207.5	
27	7.5	195	375	572.5	760	662.5	480	212.5	
28	12.5	197.5	372.5	572.5	760	665	485	217.5	
29	15	200	372.5	572.5	760	667.5	487.5	222.5	
30	20	200	372.5	570	757.5	670	492.5	225	
31	25	200	372.5	567.5	755	670	495	230	
32	30	202.5	372.5	565	752.5	667.5	495	232.5	
33	35	202.5	372.5	560	745	665	495	235	
34	40	202.5	372.5	552.5	740	662.5	495	240	
35	45	202.5	370	545	730	657.5	495	242.5	
36	50	202.5	370	537.5	722.5	650	492.5	245	
37	52.5	200	370	527.5	710	645	490	245	
38	57.5	200	367.5	517.5	697.5	635	485	247.5	
39	60	200	365	507.5	685	627.5	482.5	247.5	
40	62.5	200	362.5	495	670	615	475	247.5	
41	67.5	197.5	357.5	482.5	655	605	467.5	245	
42	70	195	355	470	640	592.5	460	242.5	
43	72.5	195	350	457.5	622.5	580	452.5	240	
44	75	192.5	345	445	607.5	565	442.5	237.5	
45	75	187.5	340	430	590	550	432.5	235	
46	77.5	185	332.5	417.5	572.5	537.5	422.5	232.5	
47	77.5	182.5	327.5	405	555	520	412.5	227.5	
48	77.5	180	320	390	535	505	402.5	225	
49	77.5	175	312.5	377.5	517.5	490	392.5	220	
50	75	170	305	362.5	500	472.5	380	217.5	
51	72.5	167.5	297.5	347.5	480	457.5	370	212.5	
52	70	162.5	290	332.5	460	440	357.5	207.5	
53	70	157.5	282.5	317.5	440	422.5	342.5	200	
54	67.5	152.5	272.5	302.5	420	402.5	330	195	
55	67.5	147.5	262.5	285	400	385	315	185	
56	67.5	142.5	252.5	270	377.5	365	300	177.5	
57	67.5	137.5	240	252.5	357.5	345	285	167.5	
58	70	135	227.5	235	337.5	325	267.5	160	
59	70	130	217.5	220	315	307.5	252.5	150	
60	72.5	125	205	205	295	287.5	235	140	
61	70	122.5	192.5	190	277.5	270	220	132.5	
62	70	117.5	180	175	260	252.5	205	122.5	
63	65	112.5	167.5	162.5	242.5	235	190	115	
64	60	107.5	155	152.5	227.5	220	177.5	107.5	
65	55	100	142.5	140	212.5	205	165	102.5	
66	45	92.5	130	130	197.5	190	152.5	95	
67	37.5	85	117.5	120	185	177.5	142.5	90	
68	27.5	77.5	105	112.5	172.5	165	132.5	85	
69	20	70	92.5	102.5	160	152.5	122.5	80	
70	12.5	62.5	80	92.5	147.5	140	112.5	75	
71	7.5	55	67.5	85	137.5	130	102.5	70	
72	5	50	55	77.5	125	117.5	92.5	62.5	
73	2.5	47.5	42.5	67.5	115	107.5	82.5	57.5	
74	0	45	32.5	60	107.5	97.5	75	52.5	
75	0	42.5	20	55	97.5	87.5	67.5	47.5	
76	2.5	42.5	10	47.5	90	80	60	42.5	
77	2.5	40	0	42.5	85	72.5	55	37.5	
78	2.5	40	-7.5	40	80	67.5	50	32.5	
79	0	40	-17.5	35	75	60	45	30	
80	0	40	-25	32.5	72.5	57.5	40	27.5	
81	-2.5	37.5	-32.5	30	70	52.5	37.5	25	
82	-5	37.5	-40	27.5	67.5	50	35	22.5	
83	-10	35	-50	27.5	65	47.5	32.5	22.5	
84	-12.5	32.5	-57.5	25	65	42.5	30	20	
85	-15	30	-65	22.5	62.5	42.5	27.5	17.5	
86	-17.5	27.5	-75	20	62.5	40	25	17.5	
87	-20	25	-82.5	20	62.5	37.5	22.5	15	
88	-20	25	-92.5	17.5	60	35	20	15	
89	-20	25	-100	17.5	60	35	17.5	12.5	
90	-17.5	27.5	-107.5	15	60	35	17.5	10	
91	-17.5	30	-115	15	60	35	17.5	10	
92	-15	32.5	-120	15	62.5	35	17.5	10	
93	-12.5	37.5	-127.5	15	62.5	35	17.5	7.5	
94	-10	40	-132.5	17.5	65	37.5	20	7.5	
95	-10	42.5	-135	17.5	70	40	20	7.5	
96	-12.5	45	-140	20	72.5	42.5	22.5	10	
97	-12.5	47.5	-142.5	22.5	77.5	47.5	25	10	
98	-17.5	47.5	-145	25	80	50	27.5	12.5	
99	-22.5	47.5	-147.5	30	85	55	32.5	12.5	
100	-27.5	45	-150	32.5	90	57.5	35	15	
101	-35	42.5	-152.5	35	92.5	60	37.5	15	
102	-42.5	37.5	-155	37.5	97.5	65	37.5	17.5	
103	-47.5	32.5	-157.5	40	100	67.5	40	17.5	
104	-52.5	27.5	-162.5	42.5	102.5	70	42.5	17.5	
